,id,address,tower_name,building_type,rooms,garages,useful_area,latitude,longitude,point_estimate,minimum_estimate,maximum_estimate
19650,19650,"Rua Funchal, 129",Torre única,Conjunto,-1,-1,214,-23.59314560,-46.68820530,-1,-1,-1
19651,19651,"Rua Funchal, 19",Torre única,Conjunto,-1,-1,140,-23.59247750,-46.68691820,-1,-1,-1
19652,19652,"Rua Funchal, 203",Torre única,Conjunto,-1,-1,163,-23.59303250,-46.68850320,-1,-1,-1
19653,19653,"Rua Funchal, 203",Torre única,Conjunto,-1,-1,230,-23.59303250,-46.68850320,-1,-1,-1
19654,19654,Bloco II,Torre única,Conjunto,-1,-1,350,-23.59333750,-46.68900640,-1,-1,-1
19655,19655,Bloco II,Torre única,Conjunto,-1,-1,466,-23.59333750,-46.68900640,-1,-1,-1
19656,19656,Faria Lima,Torre única,Apartamento,1,-1,30,-23.59339990,-46.68911000,450819,383196,518442
19657,19657,"Rua Funchal, 375",Torre única,Conjunto,-1,-1,380,-23.59421220,-46.68951670,-1,-1,-1
19658,19658,"Rua Funchal, 418",Torre única,Conjunto,-1,-1,205,-23.59650190,-46.69075790,-1,-1,-1
19659,19659,"Rua Funchal, 418",Torre única,Conjunto,-1,-1,1328,-23.59650190,-46.69075790,-1,-1,-1
19660,19660,"Rua Funchal, 538",Torre única,Conjunto,-1,-1,47,-23.59551610,-46.69081390,-1,-1,-1
19661,19661,"Rua Funchal, 538",Torre única,Conjunto,-1,-1,80,-23.59551610,-46.69081390,-1,-1,-1
19662,19662,"Rua Funchal, 573",Torre única,Conjunto,-1,-1,65,-23.59573840,-46.69067400,-1,-1,-1
19663,19663,"Rua Funchal, 573",Torre única,Conjunto,-1,-1,254,-23.59573840,-46.69067400,-1,-1,-1
19664,19664,"Al. Gabriel Monteiro da Silva, 2105",Torre única,Apartamento,2,2,125,-23.57445580,-46.68716260,1503480,1277960,1729000
19665,19665,"Rua Gabriele D'annunzio, 48",Torre única,Apartamento,1,1,36,-23.61895160,-46.68171240,-1,-1,-1
19666,19666,"Rua Gabriele D'annunzio, 48",Torre única,Apartamento,1,1,37,-23.61895160,-46.68171240,-1,-1,-1
19667,19667,"Rua Gabriele D'annunzio, 48",Torre única,Apartamento,1,1,38,-23.61895160,-46.68171240,-1,-1,-1
19668,19668,"Rua Gabriele D'annunzio, 48",Torre única,Apartamento,1,1,42,-23.61895160,-46.68171240,-1,-1,-1
19669,19669,"Rua Gabriele D'annunzio, 48",Torre única,Apartamento,1,1,58,-23.61895160,-46.68171240,-1,-1,-1
19670,19670,"Rua Gabriele D'annunzio, 48",Torre única,Apartamento,1,1,67,-23.61895160,-46.68171240,-1,-1,-1
19671,19671,"Rua Gabrielle D Annunzio, 1002",Torre única,Apartamento,4,5,346,-23.62437420,-46.67419540,4643780,3854340,5479660
19672,19672,"Rua Gabrielle D Annunzio, 1002",Torre única,Cobertura,4,5,655,-23.62437420,-46.67419540,8790980,7296510,10373400
19673,19673,"Rua Gabrielle D Annunzio, 1066",Torre única,Apartamento,4,4,274,-23.62464550,-46.67390970,3580600,3043510,4117690
19674,19674,"Rua Gabrielle D Annunzio, 1066",Torre única,Cobertura,4,5,443,-23.62464550,-46.67390970,5789070,4920710,6657440
19675,19675,"Rua Gabrielle D Annunzio, 1190",Torre única,Apartamento,4,2,180,-23.62544040,-46.67287010,1736750,1476240,1997270
19676,19676,"Rua Gabrielle D Annunzio, 1190",Torre única,Cobertura,5,3,326,-23.62544040,-46.67287010,3145460,2673640,3617270
19677,19677,"Rua Gabrielle D Annunzio, 1193",Torre única,Apartamento,4,4,220,-23.62542430,-46.67283320,2231460,1896740,2566180
19678,19678,"Rua Gabrielle D Annunzio, 1193",Torre única,Cobertura,4,4,220,-23.62542430,-46.67283320,2231460,1896740,2566180
19679,19679,"Rua Gabrielle D Annunzio, 125",Torre única,Apartamento,4,3,160,-23.61910980,-46.68060900,1742570,1481190,2003960
19680,19680,"Rua Gabrielle D Annunzio, 125",Torre única,Cobertura,4,4,326,-23.61910980,-46.68060900,3550490,3017920,4083060
19681,19681,"Rua Gabrielle D Annunzio, 1318",Torre única,Apartamento,4,4,223,-23.62606730,-46.67213330,2662650,2343140,3008800
19682,19682,"Rua Gabrielle D Annunzio, 1318",Torre única,Cobertura,4,4,400,-23.62606730,-46.67213330,4776060,4202930,5396950
19683,19683,"Rua Gabrielle D Annunzio, 1380",Torre única,Apartamento,4,4,200,-23.62661000,-46.67154940,2056300,1747860,2364750
19684,19684,Verde,ROSSO,Apartamento,3,3,151,-23.62680330,-46.67133790,1661810,1412540,1911080
19685,19685,Verde,ROSSO,Cobertura,3,3,202,-23.62680330,-46.67133790,2223080,1889620,2556550
19686,19686,Verde,VERDE,Cobertura,3,4,225,-23.62680330,-46.67133790,2476210,2104780,2847640
19687,19687,Verde,VERDE,Apartamento,3,3,280,-23.62680330,-46.67133790,3081500,2619280,3543730
19688,19688,"Rua Gabrielle D Annunzio, 1409",Torre única,Apartamento,4,3,146,-23.62666560,-46.67121690,1277780,1086110,1469440
19689,19689,"Rua Gabrielle D Annunzio, 1409",Torre única,Cobertura,4,4,290,-23.62666560,-46.67121690,2538050,2157340,2918760
19690,19690,"Rua Gabrielle D Annunzio, 1432",Torre única,Apartamento,2,2,84,-23.62708540,-46.67115370,769906,654420,885392
19691,19691,"Rua Gabrielle D Annunzio, 160",Torre única,Apartamento,4,3,143,-23.61940610,-46.68056580,1378090,1171380,1584810
19692,19692,"Rua Gabrielle D Annunzio, 160",Torre única,Cobertura,4,5,313,-23.61940610,-46.68056580,3016390,2563930,3468840
